X,created_at,full_text,likes_count,mentioning_users.0,mentioning_users.1,mentioning_users.2,mentioning_users.3,mentioning_users.4,mentioning_users.5,mentioning_users.6,mentioning_users.7,mentioning_users.8,mentioning_users.9,mentioning_users.10,mentioning_users.11,mentioning_users.12,mentioning_users.13,mentioning_users.14,mentioning_users.15,played_count,quotes_count,replies_count,replying_to.0,replying_to.1,replying_to.2,replying_to.3,replying_to.4,replying_to.5,replying_to.6,replying_to.7,replying_to.8,replying_to.9,replying_to.10,replying_to.11,replying_to.12,replying_to.13,replying_to.14,replying_to.15,replying_to.16,replying_to.17,replying_to.18,replying_to.19,replying_to.20,replying_to.21,replying_to.22,replying_to.23,replying_to.24,replying_to.25,replying_to.26,replying_to.27,replying_to.28,replying_to.29,replying_to.30,replying_to.31,replying_to.32,replying_to.33,replying_to.34,replying_to.35,replying_to.36,replying_to.37,replying_to.38,replying_to.39,replying_to.40,replying_to.41,replying_to.42,replying_to.43,replying_to.44,replying_to.45,replying_to.46,replying_to.47,retweeted_by,retweets_count,tweet_hashtags.0,tweet_hashtags.1,tweet_hashtags.2,tweet_hashtags.3,tweet_hashtags.4,tweet_hashtags.5,tweet_hashtags.6,tweet_hashtags.7,tweet_hashtags.8,tweet_hashtags.9,tweet_hashtags.10,tweet_hashtags.11,tweet_hashtags.12,tweet_hashtags.13,tweet_hashtags.14,tweet_hashtags.15,tweet_hashtags.16,tweet_hashtags.17,tweet_hashtags.18,tweet_hashtags.19,tweet_hashtags.20,tweet_hashtags.21,tweet_hashtags.22,tweet_hashtags.23,tweet_id,tweet_links.0,tweet_links.1,tweet_links.2,tweet_links.3,url,user_is_verified,user_name,language,engagement,sentiment_scores,positive,neutral,negative,compound,sentiment_label
932,Sun Aug 20 23:56:00 +00:00 2023,wiped historic district make billion removing historic tenant owner rebuilding something fancy using clean energy dont care,3,,,,,,,,,,,,,,,,,0,0,0,ebe698d6,775554a4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Agenda2030,,,,,,,,,,,,,,,,,,,,,,,,1.6934116287658063e+18,,,,,https://twitter.com/MamaS2329/status/1693411628765806930,False,ed3d900b,en,3,"{'neg': 0.123, 'neu': 0.653, 'pos': 0.224, 'compound': 0.2896}",0.224,0.653,0.123,0.2896,Positive
938,Mon Aug 28 23:39:00 +00:00 2023,real battle good v evil nothing aiding evil default evil need succeed good nothing,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#NewWorldOrder,#DeepState,#Agenda2030,#DepopulationAgenda,#Revelation13,#ENDTIMES,,,,,,,,,,,,,,,,,,,1.6963064753904276e+18,,,,,https://twitter.com/wokeworldorder_/status/1696306475390427547,True,8b6781b9,en,1,"{'neg': 0.513, 'neu': 0.195, 'pos': 0.292, 'compound': -0.8316}",0.292,0.195,0.513,-0.8316,Negative
940,Thu Aug 10 23:52:00 +00:00 2023,devil always detail pay attention,0,,,,,,,,,,,,,,,,,0,0,0,6cac6916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#EV,#ElectricVehicles,#Agenda2030,,,,,,,,,,,,,,,,,,,,,,1.689786798791344e+18,,,,,https://twitter.com/ItIsNotWhat/status/1689786798791344128,False,614ca1dc,en,0,"{'neg': 0.659, 'neu': 0.341, 'pos': 0.0, 'compound': -0.7003}",0.0,0.341,0.659,-0.7003,Negative
943,Sun Aug 20 23:45:00 +00:00 2023,,4,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,#burnbackbetter,#WEF,#agenda2030,#wildfires,#Arsonists,,,,,,,,,,,,,,,,,,,,1.6934088636832645e+18,,,,,https://twitter.com/crudsworth/status/1693408863683264533,False,467a1a42,en,10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
944,Wed Aug 30 23:30:00 +00:00 2023,youll nothing happy eating bug urban micro pod,2,,,,,,,,,,,,,,,,,0,0,0,074a8317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#SocialMarxism,#HungerGames,#Agenda2030,,,,,,,,,,,,,,,,,,,,,,1.697029053306528e+18,,,,,https://twitter.com/BCHOMEHUNTER/status/1697029053306527974,False,5aa91e43,en,2,"{'neg': 0.3, 'neu': 0.7, 'pos': 0.0, 'compound': -0.4585}",0.0,0.7,0.3,-0.4585,Negative
948,Sat Aug 12 23:57:00 +00:00 2023,francisxoneill,84,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,#boycottcashless,#agenda2030,#towerbridge,#snapshot,,,,,,,,,,,,,,,,,,,,,1.6905128152981094e+18,,,,,https://twitter.com/YellowBoards/status/1690512815298109440,False,751d5c50,en,115,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
949,Mon Aug 14 23:59:00 +00:00 2023,trying instigate war riot continuously desecrating beloved enforse martial law agenda god forsaken people especially vile man burn,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Quran,#Agenda2030,#Islamophobia,#populationcontrol,#matrix,,,,,,,,,,,,,,,,,,,,1.691238151262511e+18,,,,,https://twitter.com/MehnazJH1/status/1691238151262511105,False,5a497302,en,0,"{'neg': 0.393, 'neu': 0.429, 'pos': 0.178, 'compound': -0.8173}",0.178,0.429,0.393,-0.8173,Negative
953,Mon Aug 28 23:37:00 +00:00 2023,family globalist wef un new world order evil spawn,0,,,,,,,,,,,,,,,,,0,0,0,4f77e021,65886be3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Agenda2030,#KlausSchwab,,,,,,,,,,,,,,,,,,,,,,,1.6963059183784591e+18,,,,,https://twitter.com/JamieWedCoor/status/1696305918378459243,True,b197d844,en,0,"{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.6597}",0.0,0.645,0.355,-0.6597,Negative
955,Fri Aug 04 23:50:00 +00:00 2023,take power away people promise free education healthcare equality exchange private property gettrcompostpnaegdc,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#dictator,#UN,#WEF,#dictator,#agenda2030,,,,,,,,,,,,,,,,,,,,1.6876119482325197e+18,https://gettr.com/post/p2naeg90d9c,,,,https://twitter.com/grnjag2478/status/1687611948232519690,False,02363492,en,0,"{'neg': 0.0, 'neu': 0.663, 'pos': 0.337, 'compound': 0.6808}",0.337,0.663,0.0,0.6808,Positive
957,Sun Aug 20 23:40:00 +00:00 2023,yep wall closing,28,,,,,,,,,,,,,,,,,0,1,0,4271c928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,#Agenda2030,#UnitedWeWin,,,,,,,,,,,,,,,,,,,,,,,1.693407578095534e+18,,,,,https://twitter.com/JamesKenway_OG/status/1693407578095534181,False,1de4d5d0,en,39,"{'neg': 0.0, 'neu': 0.476, 'pos': 0.524, 'compound': 0.296}",0.524,0.476,0.0,0.296,Positive
959,Mon Aug 14 23:59:00 +00:00 2023,need fight great reset phenomenal song called rich men north richmond oliver anthony sure give guy follow nitternetjackposobiecsta,11,7f87ea9d,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,#Agenda2030!!!,,,,,,,,,,,,,,,,,,,,,,,,1.691238099139928e+18,https://nitter.net/JackPosobiec/status/1689863238907727872/video/1,,,,https://twitter.com/IPNBreakingNews/status/1691238099139928065,True,708d87c4,en,16,"{'neg': 0.098, 'neu': 0.526, 'pos': 0.376, 'compound': 0.8126}",0.376,0.526,0.098,0.8126,Positive
967,Wed Aug 16 23:45:00 +00:00 2023,top green party absolutely silent end game ruling class puppet cornel west itnothing silence,1,,,,,,,,,,,,,,,,,0,0,0,e1cb9250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Agenda2030,#NetZero2050,,,,,,,,,,,,,,,,,,,,,,,1.6919594345900111e+18,,,,,https://twitter.com/IndyMediaCritic/status/1691959434590011431,False,991e3673,en,1,"{'neg': 0.0, 'neu': 0.727, 'pos': 0.273, 'compound': 0.5423}",0.273,0.727,0.0,0.5423,Positive
977,Sat Aug 26 23:48:00 +00:00 2023,il nous ont prvenu odyseecom,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#COVID19,#Pfizer,#Depopulation,#DepopulationAgenda,#WEF,#vaccins,#Moderna,#agenda2030,#Eris,,,,,,,,,,,,,,,,1.6955840183168696e+18,https://odysee.com/@laileastick:4/2021-073-La-moisson-des-%C3%A2mes-a-t-elle-commenc%C3%A9e:4,,,,https://twitter.com/Icosiumus/status/1695584018316869884,False,520c195e,en,0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
978,Mon Aug 28 23:35:00 +00:00 2023,watch thisyour part war spread information think good share video information may wake normies pipedvideowatchvjsexfkv,0,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#DONOTCOMPLY,#nomasks,#StandUpFightBack,#5GW,#5GWF,#WEF,#Agenda2030,,,,,,,,,,,,,,,,,,1.696305467725615e+18,https://piped.video/watch?v=jseXf6kVfQk,,,,https://twitter.com/FollowsRabbits/status/1696305467725615436,False,c8ff49e7,en,1,"{'neg': 0.186, 'neu': 0.571, 'pos': 0.243, 'compound': 0.0516}",0.243,0.571,0.186,0.0516,Positive
979,Wed Aug 16 23:42:00 +00:00 2023,world overpopulated lie number want control u make shit b bring law sped world rising,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#billgates,#climatechange..#plandemics..itís,#Agenda2030,#blackrock,#schwab,#WEF,,,,,,,,,,,,,,,,,,,1.6919586851433884e+18,,,,,https://twitter.com/Cheekyoziechick/status/1691958685143388512,False,a4746fd2,en,1,"{'neg': 0.222, 'neu': 0.617, 'pos': 0.16, 'compound': -0.4588}",0.16,0.617,0.222,-0.4588,Negative
986,Mon Jul 31 23:56:00 +00:00 2023,united nation agenda read article wsjcomarticlesclimatecha,9,fe3e50e2,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#Agenda2030,,,,,,,,,,,,,,,,,,,,,,,,1.6861638673348116e+18,https://www.wsj.com/articles/climate-change-hasnt-set-the-world-on-fire-global-warming-burn-record-low-713ad3a6,,,,https://twitter.com/PanData19/status/1686163867334811649,True,386534f5,en,12,"{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.4215}",0.359,0.641,0.0,0.4215,Positive
990,Fri Aug 04 23:40:00 +00:00 2023,,1,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#PsychoElites,#WeatherModulation,#Agenda2030,,,,,,,,,,,,,,,,,,,,,,1.6876095405843863e+18,,,,,https://twitter.com/flippinecc/status/1687609540584386560,False,46f138ed,en,3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
992,Mon Aug 28 23:32:00 +00:00 2023,evil world done people good intention satanic,0,,,,,,,,,,,,,,,,,0,0,0,1ee1f9ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#agenda2030,,,,,,,,,,,,,,,,,,,,,,,,1.6963048823139863e+18,,,,,https://twitter.com/MisterrNoo/status/1696304882313986542,False,8ed8d325,en,0,"{'neg': 0.358, 'neu': 0.407, 'pos': 0.236, 'compound': -0.3612}",0.236,0.407,0.358,-0.3612,Negative
994,Wed Aug 30 23:26:00 +00:00 2023,read lite game understand targeting program really hannahbreewordpresscom,2,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#TargetedIndividuals,#Ti,#Communitarianism,#Agenda2030,#Un,#WEF2030Agenda,,,,,,,,,,,,,,,,,,,1.6970280424748485e+18,https://hannahbree72.wordpress.com/2023/08/02/the-elite-game/,,,,https://twitter.com/HannahBree72/status/1697028042474848575,False,b2d4bc87,en,2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
1001,Sat Jul 29 23:57:00 +00:00 2023,eat ze bug live ze pod nothing nowyou dont happy,0,c6608cd4,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#FuckTheWEF,#Agenda2030,#WEF2030Agenda,,,,,,,,,,,,,,,,,,,,,,1.6854395245103227e+18,,,,,https://twitter.com/fanmanly/status/1685439524510322688,False,4cf99a6d,en,0,"{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.3566}",0.216,0.784,0.0,0.3566,Positive
1005,Wed Jul 19 23:58:00 +00:00 2023,rise meeting bristol net zero pipedvideoxcgbyxgkmgs via,0,f6961215,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#15minutecity,#smartcity,#agenda2030,#SDGs,,,,,,,,,,,,,,,,,,,,,1.6818157085969408e+18,https://piped.video/XCgbyXgKMgs,,,,https://twitter.com/NimesTadpole/status/1681815708596940802,False,415b5292,en,1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
1007,Sat Aug 12 23:55:00 +00:00 2023,think,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#JewishSpaceLasers..,#DirectedEnergyWeapons,#WeatherModification,#GeoEngineering,#CultOfSaturn,#BlackCubeOfSaturn,#Teffilin,#StarOfRemphan,#BlackRock,#Agenda2030,#GreatReset,#SmartCity,#SmartIsland,#InternetOfThings,#GreatReset,#KlausSchwab,#YuvalHarari,,,,,,,,1.690512280247558e+18,,,,,https://twitter.com/guerrilla_g5/status/1690512280247558144,False,92596b55,en,0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
1008,Mon Aug 28 23:32:00 +00:00 2023,watch thisyour part war spread information think good share video information may wake normies pipedvideolbaxwcltxisiiiio,0,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#DONOTCOMPLY,#nomasks,#StandUpFightBack,#5GW,#5GWF,#WEF,#Agenda2030,,,,,,,,,,,,,,,,,,1.6963048749279311e+18,https://piped.video/lbaXwc4LtXI?si=iIIOHyo2WgVvUT5L,,,,https://twitter.com/FollowsRabbits/status/1696304874927931626,False,c8ff49e7,en,1,"{'neg': 0.186, 'neu': 0.571, 'pos': 0.243, 'compound': 0.0516}",0.243,0.571,0.186,0.0516,Positive
1012,Wed Aug 30 23:23:00 +00:00 2023,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#NailedIt,#FAFO,#WEFpuppets,#Agenda2030,#BidenDictatorship,#TrudeauDictatorship,#America,#USA,#Canada,,,,,,,,,,,,,,,,1.6970274139793408e+18,,,,,https://twitter.com/PMJTCastro/status/1697027413979340979,False,bcbc4320,en,0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
1016,Mon Jul 31 23:45:00 +00:00 2023,difference pp sockboy theyre identical traitor canadian,2,,,,,,,,,,,,,,,,,0,0,0,09cd0475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#FucktheUniparty,#CPCTraitors,#WEFpuppets,#Agenda2030,,,,,,,,,,,,,,,,,,,,,1.686161216404603e+18,,,,,https://twitter.com/99Cathys/status/1686161216404602881,False,b900bde9,en,3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
1017,Tue Aug 22 23:39:00 +00:00 2023,want know wef globalists pedal metal leak another virus obama installed biolabs brics brazil russia india china south africa thread,2,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#Agenda2030,,,,,,,,,,,,,,,,,,,,,,,,1.694132158586086e+18,,,,,https://twitter.com/GinaMacina60/status/1694132158586085735,True,3f8bd9ff,en,5,"{'neg': 0.111, 'neu': 0.829, 'pos': 0.06, 'compound': -0.2732}",0.06,0.829,0.111,-0.2732,Negative
1018,Thu Jul 27 23:53:00 +00:00 2023,receiving insult bet would scream could talk shame,0,,,,,,,,,,,,,,,,,0,0,0,bdf6ce21,92c005b2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"#Kissinger,",#Obama,#NobelPrize,#AlfredNobel.,#WEF,#Agenda2030,#GreatReset,#NWO,,,,,,,,,,,,,,,,,1.684713625854808e+18,,,,,https://twitter.com/Conservatist_2/status/1684713625854808065,True,43b22f95,en,1,"{'neg': 0.645, 'neu': 0.355, 'pos': 0.0, 'compound': -0.8442}",0.0,0.355,0.645,-0.8442,Negative
1026,Fri Aug 04 23:38:00 +00:00 2023,whats alternative corruptracistpedo biden newsom elder scare youvivek mr pfizercackling cameltoe harris hippy lady big mike desantis cheney penny buttsex bernie witchmer haley kris krispy lolz,0,,,,,,,,,,,,,,,,,0,0,0,d985f234,6cd034fc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Agenda2030,,,,,,,,,,,,,,,,,,,,,,,,1.6876090240015032e+18,,,,,https://twitter.com/jessiedeanNo7/status/1687609024001503232,False,73d304f4,en,0,"{'neg': 0.104, 'neu': 0.777, 'pos': 0.12, 'compound': 0.128}",0.12,0.777,0.104,0.128,Positive
1027,Wed Aug 16 23:40:00 +00:00 2023,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Maui,#HawaiiFires,#Agenda2030,#Corruption,,,,,,,,,,,,,,,,,,,,,1.691958014696186e+18,,,,,https://twitter.com/JamesKenway_OG/status/1691958014696185962,False,1de4d5d0,en,0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
1034,Mon Aug 14 23:53:00 +00:00 2023,im surprised sense reasoning heartbut watch boomerang effect coming plan,0,,,,,,,,,,,,,,,,,0,0,0,379ab6cd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Agenda2030,,,,,,,,,,,,,,,,,,,,,,,,1.6912365385610483e+18,,,,,https://twitter.com/PotusTrump2023/status/1691236538561048576,False,fd9f88b3,en,0,"{'neg': 0.0, 'neu': 0.826, 'pos': 0.174, 'compound': 0.2263}",0.174,0.826,0.0,0.2263,Positive
1049,Wed Aug 30 23:20:00 +00:00 2023,yes theyve planning scamdemic long long time,5,,,,,,,,,,,,,,,,,0,0,0,826d7d97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#DoNotComplyEVER,#Agenda21,#Agenda2030,,,,,,,,,,,,,,,,,,,,,,1.697026566285595e+18,,,,,https://twitter.com/MariaMagdalenJ/status/1697026566285594739,False,04a91c5e,en,5,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.4019}",0.31,0.69,0.0,0.4019,Positive
1056,Wed Aug 02 23:54:00 +00:00 2023,fbwatchmaftabhpmj,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#WEF,#GreatReset,#WakeUpEverybody,#freedom,#Agenda2030,,,,,,,,,,,,,,,,,,,,1.6868882876658852e+18,https://fb.watch/maFtAbhpmJ/,,,,https://twitter.com/itsme38990270/status/1686888287665885185,False,50ec3d68,en,0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
1059,Sat Aug 12 23:45:00 +00:00 2023,,35,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,#usecash,#yellowboards,#outreach,#londonphotographer,#agenda2030,#londonpics,,,,,,,,,,,,,,,,,,,1.6905099549547274e+18,,,,,https://twitter.com/YellowBoards/status/1690509954954727424,False,751d5c50,en,51,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
1060,Wed Jul 19 23:47:00 +00:00 2023,important video youll ever watch fact zero theory show store u establishment party committed country share friend family coworkers neighbour rumblecomvqxescovida,163,,,,,,,,,,,,,,,,,0,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,#Agenda2030,,,,,,,,,,,,,,,,,,,,,,,,1.6818131325350543e+18,https://rumble.com/v1q1xes-covid10-and-the-un-agenda-2030sdgs.html,,,,https://twitter.com/MarkFriesen08/status/1681813132535054342,True,700e854b,en,337,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.875}",0.444,0.556,0.0,0.875,Positive
1064,Sun Aug 20 23:37:00 +00:00 2023,rise ulez blade runner underground activist whove vowed stop nothing theyve taken every one sadiq khan lowemission camera dailymailcouknewsarticle,2,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#agenda2030,#diedsuddenly,#wef,#china,#cbdc,#london,#paris,,,,,,,,,,,,,,,,,,1.69340695510295e+18,https://www.dailymail.co.uk/news/article-12011507/amp/ULEZ-Blade-Runners-want-one-Sadiq-Khans-low-emission-cameras.html,,,,https://twitter.com/MichaelPghPA/status/1693406955102949820,False,cca11c49,en,2,"{'neg': 0.109, 'neu': 0.891, 'pos': 0.0, 'compound': -0.296}",0.0,0.891,0.109,-0.296,Negative
1071,Thu Jul 27 23:47:00 +00:00 2023,anyone age calling bull yet climate psyop lie,1,,,,,,,,,,,,,,,,,0,0,0,3184b21f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#ClimateBS,#ClimateLiars,#LiberalCommunism,#Agenda2030,#GreatReset,,,,,,,,,,,,,,,,,,,,1.6847120855262945e+18,,,,,https://twitter.com/BCHOMEHUNTER/status/1684712085526294528,False,5aa91e43,en,1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
1079,Sat Aug 12 23:45:00 +00:00 2023,,9,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,#usecash,#boroughmarket,#yellowboards,#outreach,#londonphotographer,#agenda2030,,,,,,,,,,,,,,,,,,,1.6905097797251072e+18,,,,,https://twitter.com/YellowBoards/status/1690509779725107200,False,751d5c50,en,13,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
1080,Wed Jul 05 23:53:00 +00:00 2023,hmm wonder theyre legalizing drug there always reason isnt youre told,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#wef,#Agenda2030,#NewWorldOrder,,,,,,,,,,,,,,,,,,,,,,1.6767409959568507e+18,,,,,https://twitter.com/10percento/status/1676740995956850691,False,0e2c309d,en,0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
1082,Fri Jul 21 23:42:00 +00:00 2023,carbon neutral as gon na dead,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#AGENDA2030,,,,,,,,,,,,,,,,,,,,,,,,1.6825366415738427e+18,,,,,https://twitter.com/MonumentalSDR/status/1682536641573842944,False,a93833a7,en,0,"{'neg': 0.462, 'neu': 0.538, 'pos': 0.0, 'compound': -0.6486}",0.0,0.538,0.462,-0.6486,Negative
1083,Wed Jul 19 23:45:00 +00:00 2023,progress take toll let clear cut forest worst form energy kill cow lab grow meat climate change science stupid design,2,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#DepopulationAgenda,#Agenda2030,#WEF,,,,,,,,,,,,,,,,,,,,,,1.681812483592315e+18,,,,,https://twitter.com/AnthonyGrauci/status/1681812483592314881,False,0d2d343e,en,4,"{'neg': 0.411, 'neu': 0.374, 'pos': 0.216, 'compound': -0.8316}",0.216,0.374,0.411,-0.8316,Negative
1084,Mon Jul 17 23:59:00 +00:00 2023,sorry darla march globalization cbdcs loss freedom way used live gone started mulroney harper signed u jt fulfilling harper put place think going different pierre,0,,,,,,,,,,,,,,,,,0,0,0,d57a46ad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"#Agenda2030,",,,,,,,,,,,,,,,,,,,,,,,,1.6810911830182216e+18,,,,,https://twitter.com/not_misinformed/status/1681091183018221569,False,18271e22,en,0,"{'neg': 0.121, 'neu': 0.673, 'pos': 0.205, 'compound': 0.5423}",0.205,0.673,0.121,0.5423,Positive
1089,Tue Jul 25 23:53:00 +00:00 2023,plandemic mirror link rumblecomvdeeplandemic learn read watch cabaltruthparadigmtv,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Germs,#JudyMikovits,#CabalElitesNWO,#RealityAlteration,#Plandemic,#WEF,#WHO,#Davos,#GreatReset,#Agenda21,#Event201,#Agenda2030,#PsyOps,#PsyWars,#Truth,,,,,,,,,,1.6839888378933043e+18,https://rumble.com/v32d5ee-plandemic-1-mirror.html,https://cabal.truthparadigm.tv,,,https://twitter.com/TruthParadigmTV/status/1683988837893304320,False,51a531be,en,0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
