X,created_at,full_text,likes_count,mentioning_users.0,mentioning_users.1,mentioning_users.2,mentioning_users.3,mentioning_users.4,mentioning_users.5,mentioning_users.6,mentioning_users.7,mentioning_users.8,mentioning_users.9,mentioning_users.10,mentioning_users.11,mentioning_users.12,mentioning_users.13,mentioning_users.14,mentioning_users.15,played_count,quotes_count,replies_count,replying_to.0,replying_to.1,replying_to.2,replying_to.3,replying_to.4,replying_to.5,replying_to.6,replying_to.7,replying_to.8,replying_to.9,replying_to.10,replying_to.11,replying_to.12,replying_to.13,replying_to.14,replying_to.15,replying_to.16,replying_to.17,replying_to.18,replying_to.19,replying_to.20,replying_to.21,replying_to.22,replying_to.23,replying_to.24,replying_to.25,replying_to.26,replying_to.27,replying_to.28,replying_to.29,replying_to.30,replying_to.31,replying_to.32,replying_to.33,replying_to.34,replying_to.35,replying_to.36,replying_to.37,replying_to.38,replying_to.39,replying_to.40,replying_to.41,replying_to.42,replying_to.43,replying_to.44,replying_to.45,replying_to.46,replying_to.47,retweeted_by,retweets_count,tweet_hashtags.0,tweet_hashtags.1,tweet_hashtags.2,tweet_hashtags.3,tweet_hashtags.4,tweet_hashtags.5,tweet_hashtags.6,tweet_hashtags.7,tweet_hashtags.8,tweet_hashtags.9,tweet_hashtags.10,tweet_hashtags.11,tweet_hashtags.12,tweet_hashtags.13,tweet_hashtags.14,tweet_hashtags.15,tweet_hashtags.16,tweet_hashtags.17,tweet_hashtags.18,tweet_hashtags.19,tweet_hashtags.20,tweet_hashtags.21,tweet_hashtags.22,tweet_hashtags.23,tweet_id,tweet_links.0,tweet_links.1,tweet_links.2,tweet_links.3,url,user_is_verified,user_name,language,engagement
388,Mon Feb 27 22:52:00 +00:00 2023,"Vaccin anti-HPV†: une dose suffit†! larevuedupraticien.fr/articlÖ via @RevuePraticien """"#Gardasil #vaccination",1,6c67872d,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,0,#Gardasil,#vaccination,,,,,,,,,,,,,,,,,,,,,,,1630340213879742464,https://www.larevuedupraticien.fr/article/vaccin-anti-hpv-une-dose-suffit,,,,https://twitter.com/Maren31_Uhl/status/1630340213879742464,false,5c3a8cbb,it,1
411,Sat Mar 11 16:23:00 +00:00 2023,#GARDASIL #Gardasil poiÖson,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,0,#GARDASIL,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,1634590833709031424,,,,,https://twitter.com/Hell3June/status/1634590833709031425,false,f0dad914,it,1
429,Wed Mar 01 23:22:00 +00:00 2023,#Covid #Vaccination #Pfizer #Gardasil,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,0,#Covid,#Vaccination,#Pfizer,#Gardasil,,,,,,,,,,,,,,,,,,,,,1631072556110184448,,,,,https://twitter.com/WorldTwittizen/status/1631072556110184451,false,7bb66d1b,it,0
470,Sun Mar 05 20:46:00 +00:00 2023,#DNAcontaminants #Gardasil #HPVvaccine #CancerSuppressorGene #p53,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,1,#DNAcontaminants,#Gardasil,#HPVvaccine,#CancerSuppressorGene,#p53,,,,,,,,,,,,,,,,,,,,1632482738061160448,,,,,https://twitter.com/ivanajpavlovic/status/1632482738061160450,false,125d29b7,it,6
475,Sat Mar 11 10:04:00 +00:00 2023,"#Gardasil""#HPV@Sante_Gouv@HAS_sante @AssociationPEC ""@ALnpvl @Revahb1",1,5fe1257b,e7a8f44d,a7587ab3,a48203ee,c03a1570,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,1,#Gardasil,#HPV,,,,,,,,,,,,,,,,,,,,,,,1634495404786982656,,,,,https://twitter.com/JaneOfArc6/status/1634495404786982912,false,7086e2aa,it,2
497,Tue Mar 07 15:13:00 +00:00 2023,Il prossimo obbligatorio sar‡ proprio il #Gardasil.,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,8980cf47,21d58037,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,0,#Gardasil.,,,,,,,,,,,,,,,,,,,,,,,,1633123749351268352,,,,,https://twitter.com/scetticoh/status/1633123749351268354,false,f0b67885,it,0
522,Fri Mar 03 21:31:00 +00:00 2023,"Magazine NEXUS - Mars-Avril 2023""#Gardasil #vaccin #Papillomavirus #effetssecondaires ""@MagazineNexus",24,35cbf1ae,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,21,#Gardasil,#vaccin,#Papillomavirus,#effetssecondaires,,,,,,,,,,,,,,,,,,,,,1631769396858306560,,,,,https://twitter.com/eric_diss/status/1631769396858306561,false,88d5f9cc,it,46
529,Fri Mar 03 21:29:00 +00:00 2023,"@AssociationPEC """"#Gardasil",0,a7587ab3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1631768665107452160,,,,,https://twitter.com/JaneOfArc6/status/1631768665107451904,false,7086e2aa,it,0
542,Tue Mar 07 12:28:00 +00:00 2023,#Gardasil poi son,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,6,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1633082077007564800,,,,,https://twitter.com/Hell3June/status/1633082077007564802,false,f0dad914,it,12
546,Sun Mar 05 17:44:00 +00:00 2023,"#USA, CLASS ACTION CONTRO MERCK PER GARDASIL, IL SUO VACCINO #HPV""L'azione legale sta raccogliendo adesioni di vittime di #DanniDaVaccino in tutti i 50 stati USA. #Gardasil sarebbe responsabile dello sviluppo di disturbi autoimmuni e/o neurologici.expose-news.com/2023/03/03/hÖ""#Merck",3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,3,"#USA,",#HPV,#DanniDaVaccino,#Gardasil,#Merck,,,,,,,,,,,,,,,,,,,,1632436936496250880,https://expose-news.com/2023/03/03/hpv-vax-causes-auto-immune-neurologic-disorders/,,,,https://twitter.com/LiberaInformaz/status/1632436936496250880,false,cf6c6ed7,it,7
552,Sun Mar 05 17:25:00 +00:00 2023,"#Gardasil ?? #Papillomavirus """"#VaccineSideEffects #Sante #France #campagne #vaccination",0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,0,#Gardasil,#Papillomavirus,#VaccineSideEffects,#Sante,#France,#campagne,#vaccination,,,,,,,,,,,,,,,,,,1632432239010086656,,,,,https://twitter.com/CSursum/status/1632432239010086913,false,f3190bd3,it,0
555,Wed Mar 01 22:12:00 +00:00 2023,#Papillomavirus #Vaccin #vaccination #effetssecondaires #Gardasil,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,1,#Papillomavirus,#Vaccin,#vaccination,#effetssecondaires,#Gardasil,,,,,,,,,,,,,,,,,,,,1631054783858593536,,,,,https://twitter.com/eric_diss/status/1631054783858593795,false,88d5f9cc,it,2
684,Fri Mar 03 18:29:00 +00:00 2023,"@AssociationPEC ""#Gardasil""#Scandale",0,a7587ab3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,ed522992,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,0,#Gardasil,#Scandale,,,,,,,,,,,,,,,,,,,,,,,1631723500611280640,,,,,https://twitter.com/JaneOfArc6/status/1631723500611280917,false,7086e2aa,it,0
724,Fri Mar 03 16:35:00 +00:00 2023,#Gardasil #vaccination,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,1,#Gardasil,#vaccination,,,,,,,,,,,,,,,,,,,,,,,1631694853322035200,,,,,https://twitter.com/DLFParis16/status/1631694853322035200,false,12ba55ec,it,4
764,Mon Feb 27 09:57:00 +00:00 2023,"#Gardasil""""@AssociationPEC",1,a7587ab3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1630145019087663360,,,,,https://twitter.com/JaneOfArc6/status/1630145019087663105,false,7086e2aa,it,1
771,Thu Jul 13 08:03:00 +00:00 2023,TÈmoignage #Gardasil poiZon,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,e0cdc9b4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,3,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1679401183696535552,,,,,https://twitter.com/Hell3June/status/1679401183696535552,false,f0dad914,it,10
775,Thu Jul 13 08:02:00 +00:00 2023,#Gardasil #GARDASIL poiZon,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,0,#Gardasil,#GARDASIL,,,,,,,,,,,,,,,,,,,,,,,1679400941647265536,,,,,https://twitter.com/Hell3June/status/1679400941647265793,false,f0dad914,it,0
797,Fri Mar 03 13:53:00 +00:00 2023,#Vaccin #Gardasil : Marie-OcÈane raconte son calvaire - Elle elle.fr/Societe/News/Vaccin-Ö via @ELLEfrance,1,3bd07bd0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,0,#Vaccin,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,1631654064802119680,https://www.elle.fr/Societe/News/Vaccin-Gardasil-Marie-Oceane-raconte-son-calvaire-2624114,,,,https://twitter.com/Frugheon_D/status/1631654064802119683,false,0fcef7f0,it,1
802,Fri Mar 03 13:17:00 +00:00 2023,"Esaurita la spinta propulsiva del #COVID19 i #novax tornano a sparare nel mucchio contro #vaccini a caso, compreso il #Gardasil contro il #papilloma.""""Imparata la """"""""lezioncina"""""""" del #grafene lo vedono ovunque, anche con strumenti inadeguati"" ""bufale.net/grafene-nel-gardaÖ",5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,0,#COVID19,#novax,#vaccini,#Gardasil,#papilloma.,#grafene,,,,,,,,,,,,,,,,,,,1631644850004057856,https://www.bufale.net/grafene-nel-gardasil-contro-il-papilloma-novax-tornano-alle-basi/,,,,https://twitter.com/Bufalenet/status/1631644850004058116,true,fc282561,it,5
811,Wed Mar 01 20:40:00 +00:00 2023,#Gardasil #Vaccin #vaccination #Papillomavirus #BigPharma #Merck #Corruption,20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,18,#Gardasil,#Vaccin,#vaccination,#Papillomavirus,#BigPharma,#Merck,#Corruption,,,,,,,,,,,,,,,,,,1631031703379533824,,,,,https://twitter.com/eric_diss/status/1631031703379533830,false,88d5f9cc,it,39
828,Fri Mar 03 11:04:00 +00:00 2023,Il #Gardasil Ë  un  farmaco che ha fatto enormi danni ...ma devi cercare le notizie perchÈ il #Mainstream non lo dice,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,94df2546,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,0,#Gardasil,#Mainstream,,,,,,,,,,,,,,,,,,,,,,,1631611399246839808,,,,,https://twitter.com/eterea_eterea/status/1631611399246839809,false,f46fa392,it,0
868,Wed Mar 01 18:58:00 +00:00 2023,#Gardasil tÈmoignage,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1631005909940928256,,,,,https://twitter.com/Hell3June/status/1631005909940928513,false,f0dad914,it,0
898,Fri Mar 03 06:48:00 +00:00 2023,"@Revahb1 @AssociationPEC @PinsolleT @CaudeHenrion @NicoleDelepine @Ligne__Droite @Houdiakova @XavierBazin2 """"#Gardasil",3,c03a1570,a7587ab3,9e9d5014,cf320380,930d0858,7722a1f9,d3c7cf9b,43504360,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,3,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1631547009109827584,,,,,https://twitter.com/JaneOfArc6/status/1631547009109827585,false,7086e2aa,it,6
899,Fri Mar 03 06:45:00 +00:00 2023,"@AssociationPEC""""#Gardasil",1,a7587ab3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,1500ffbb,5fe1257b,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,1,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1631546304127021056,,,,,https://twitter.com/JaneOfArc6/status/1631546304127021056,false,7086e2aa,it,2
928,Wed Mar 01 18:17:00 +00:00 2023,#graphene #Gardasil  ??,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,1,#graphene,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,1630995640585945088,,,,,https://twitter.com/ocelotactiif/status/1630995640585945089,false,944044e1,it,3
1028,Wed Mar 01 18:08:00 +00:00 2023,#pedocriminalitÈ la raison du vaccin #Gardasil .,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,1,#pedocriminalitÈ,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,1630993336415780864,,,,,https://twitter.com/LiraAmandine/status/1630993336415780870,false,28d0d4bd,it,1
1440,Wed Mar 01 17:18:00 +00:00 2023,"@AssociationPEC """"#Gardasil",2,a7587ab3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1630980951999119360,,,,,https://twitter.com/JaneOfArc6/status/1630980951999119369,false,7086e2aa,it,2
1664,Wed Mar 01 16:29:00 +00:00 2023,#Gardasil #Vaccin,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,0,#Gardasil,#Vaccin,,,,,,,,,,,,,,,,,,,,,,,1630968586872160256,,,,,https://twitter.com/Nini67580/status/1630968586872160262,false,e92443ce,it,0
2305,Wed Mar 01 16:12:00 +00:00 2023,#gardasil #papillomavirus #vaccination #vaccinegenocide #genocidevaccinal #graphene #zelada #lilianazelada,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,0,b48783d8,1e83e711,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,4,#gardasil,#papillomavirus,#vaccination,#vaccinegenocide,#genocidevaccinal,#graphene,#zelada,#lilianazelada,,,,,,,,,,,,,,,,,1630964272560734208,,,,,https://twitter.com/Dz_CrytoxX/status/1630964272560734211,false,fa194cb5,it,11
