""Mon Jul 17 23:42:00 +00:00 2023;""mateo"";""#Agenda2030 #alexiscossette #camillePagella #WEF #TSR #suisse #radioquebec #radiocanada #HillaryClinton #karlzero"";""3"";;;;;;;;;;;;;;;;;""0"";""0"";""2"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""3"";""#Agenda2030"";""#alexiscossette"";""#camillePagella"";""#WEF"";""#TSR"";""#suisse"";""#radioquebec"";""#radiocanada"";""#HillaryClinton"";""#karlzero"";;;;;;;;;;;;;;;""1681086955176484864"";;;;;""https://twitter.com/Mateo664750181/status/1681086955176484864"";""false"";""@Mateo664750181"";""https://pbs.twimg.com/profile_images/1667795934086823937/Cajpkzmd_400x400.jpg"";""https://twitter.com/Mateo664750181""
""Thu Jul 27 23:38:00 +00:00 2023;""SESAN"";""°Cada acciÛn cuenta para lograr la #Agenda2030!  ?? AquÌ hay 3 acciones para contribuir a lograr el #ODS6: agua limpia y saneamiento para todos.  Y t˙ øquÈ haces t˙ para cuidar el agua? °CuÈntanos!"";""1"";;;;;;;;;;;;;;;;;""0"";""0"";""0"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""1"";""#Agenda2030!"";""#ODS6:"";;;;;;;;;;;;;;;;;;;;;;;""1684709753329758212"";;;;;""https://twitter.com/SecretariaSESAN/status/1684709753329758212"";""false"";""@SecretariaSESAN"";""https://pbs.twimg.com/profile_images/1749493259850694656/fJEDayIm_400x400.jpg"";""https://twitter.com/SecretariaSESAN""
""Sun Jul 09 23:41:00 +00:00 2023;""????? ? ??"";""of their crimes and collusion with our current @prosperity2022 and their #Agenda2030 #Agenda2065. RESEARCH what u post and have a insight into what is being said written and posted ?? the devil is in plain sight we must snuff him out and save ourselves ??????????"";""0"";""@prosperity2022"";;;;;;;;;;;;;;;;""0"";""0"";""0"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""0"";""#Agenda2030"";""#Agenda2065."";;;;;;;;;;;;;;;;;;;;;;;""1678187557186678784"";;;;;""https://twitter.com/finotekarta/status/1678187557186678784"";""false"";""@finotekarta"";""https://pbs.twimg.com/profile_images/1747931412483743744/ELDYpkZn_400x400.jpg"";""https://twitter.com/finotekarta""
""Sat Jul 15 23:34:00 +00:00 2023;""Questions Infos ??"";""#agenda2030"";""0"";;;;;;;;;;;;;;;;;""0"";""0"";""0"";""@EricArchambaul7"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""1"";""#agenda2030"";;;;;;;;;;;;;;;;;;;;;;;;""1680360140963184640"";;;;;""https://twitter.com/valou_2b/status/1680360140963184640"";""false"";""@valou_2b"";""https://pbs.twimg.com/profile_images/1700937809622642688/xfSimaWF_400x400.jpg"";""https://twitter.com/valou_2b""
""Sun Aug 20 23:25:00 +00:00 2023;""L'libert!??????????????????"";""#Agenda2030 #GlobalismoDectructor #GobiernoComplice Quieren destruir la identidad chilena a muchedumbre. Todo sirve para lograrlo...."";""0"";;;;;;;;;;;;;;;;;""0"";""0"";""0"";""@gene_llerena"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""0"";""#Agenda2030"";""#GlobalismoDectructor"";""#GobiernoComplice"";;;;;;;;;;;;;;;;;;;;;;""1693403905831358543"";;;;;""https://twitter.com/EduardR_Ardiles/status/1693403905831358543"";""false"";""@EduardR_Ardiles"";""https://pbs.twimg.com/profile_images/1614414290282233858/N5r0MwNj_400x400.jpg"";""https://twitter.com/EduardR_Ardiles""
""Fri Jul 21 23:19:00 +00:00 2023;""Jazath"";""Former Pfizer Vice President Dr. Mike Yeadon talks about #Agenda2030 , #DigitalID and #CBSC's."";""0"";;;;;;;;;;;;;;;;;""0"";""0"";""0"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""0"";""#Agenda2030"";""#DigitalID"";""#CBSC's."";;;;;;;;;;;;;;;;;;;;;;""1682530876926697472"";;;;;""https://twitter.com/Jazath96/status/1682530876926697472"";""false"";""@Jazath96"";""https://pbs.twimg.com/profile_images/1748020005663391745/KhD18KZh_400x400.jpg"";""https://twitter.com/Jazath96""
""Sat Aug 26 23:26:00 +00:00 2023;""Pagueu en met‡l∑lic ??????????????"";""Aturem l #Agenda2030 " Recuperem la democr‡cia  "#geoenginyeria #chemtrails"";""1"";;;;;;;;;;;;;;;;;""0"";""0"";""0"";""@HannaMestres"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""0"";""#Agenda2030"";""#geoenginyeria"";""#chemtrails"";;;;;;;;;;;;;;;;;;;;;;""1695578487682142313"";;;;;""https://twitter.com/LluisBanyoles/status/1695578487682142313"";""false"";""@LluisBanyoles"";""https://pbs.twimg.com/profile_images/1405543752173719556/UHn2Rn-3_400x400.jpg"";""https://twitter.com/LluisBanyoles""
""Wed Jun 21 23:48:00 +00:00 2023;""TheFreemanReloaded"";""La #Agenda2030 busca centralizar el control de recursos de manera que toda la humanidad estÈ subyugada al gobierno mundial. No es casualidad que ya en muchos paÌses es prohibido tener tu propio huerto en casa o incluso es delito recoger agua de lluvia."";""2"";;;;;;;;;;;;;;;;;""0"";""0"";""0"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""0"";""#Agenda2030"";;;;;;;;;;;;;;;;;;;;;;;;""1671666476497895431"";;;;;""https://twitter.com/FreemanRegresa/status/1671666476497895431"";""false"";""@FreemanRegresa"";""https://pbs.twimg.com/profile_images/1654155378089775107/vhzTqOQL_400x400.jpg"";""https://twitter.com/FreemanRegresa""
""Tue Jul 11 23:44:00 +00:00 2023;""Es - Just Say NO ????"";""#ClimateCult"#ClimateScam#WokeMindVirus "#Agenda2030  against people."";""6"";;;;;;;;;;;;;;;;;""0"";""0"";""0"";""@ResearchFeature"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""3"";""#ClimateCult"";""#ClimateScam"";""#WokeMindVirus"";""#Agenda2030"";;;;;;;;;;;;;;;;;;;;;""1678913121920901121"";;;;;""https://twitter.com/doyle_esther/status/1678913121920901121"";""false"";""@doyle_esther"";""https://pbs.twimg.com/profile_images/1117942601842405378/7Z6kTs-b_400x400.jpg"";""https://twitter.com/doyle_esther""
""Sun Aug 06 23:15:00 +00:00 2023;""WokeWorldOrder"";""Still think the World Economic Forum is just an innocent think tank?" Watch this!   ?????? Its not a ' conspiracy theory ' when Klaus Schwab openly talks about his plans.  "#WorldEconomicForum #KlausSchwab #thegreatreset #NewWorldOrder #Agenda2030"";""60"";;;;;;;;;;;;;;;;;""0"";""7"";""10"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""38"";""#WorldEconomicForum"";""#KlausSchwab"";""#thegreatreset"";""#NewWorldOrder"";""#Agenda2030"";;;;;;;;;;;;;;;;;;;;""1688327931842498560"";;;;;""https://twitter.com/wokeworldorder_/status/1688327931842498560"";""true"";""@wokeworldorder_"";""https://pbs.twimg.com/profile_images/1633580939556143104/m6JUUdSn_400x400.jpg"";""https://twitter.com/wokeworldorder_""
""Fri Aug 18 23:37:00 +00:00 2023;""Satya Graha"";""SOLO DEI CRIMINALI N4Z1ST1 POSSONO AVERE IL CORAGGIO DI SPINGERE ALL'INOCULAZIONE DI UN ENNESIMO V4X K1LLER. "I CASI DI #MaloreImprovviso RAPPRESENTANO UN DISASTRO DI PROPORZIONI BIBLICHE. SIETE DEGNI EREDI DEI VS PREDECESSORI DEL 3∞R3ICH."#V_V F*CK #Agenda2030 #VaccineInjuries."";""2"";;;;;;;;;;;;;;;;;""0"";""0"";""0"";""@ilmessaggeroit"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""0"";""#MaloreImprovviso"";""#V_V"";""#Agenda2030"";""#VaccineInjuries."";;;;;;;;;;;;;;;;;;;;;""1692682124556484685"";;;;;""https://twitter.com/SatyaGr92051028/status/1692682124556484685"";""false"";""@SatyaGr92051028"";""https://pbs.twimg.com/profile_images/1583237989223858176/WMiX-KoE_400x400.jpg"";""https://twitter.com/SatyaGr92051028""
""Sun Jun 25 23:57:00 +00:00 2023;""decalle"";""Si a los dos les gusta que les arrinconen los frijoles, pos a naiden debe importarle. Bola de bueyes, busquen oficio... ??""#Agenda2030"";""0"";;;;;;;;;;;;;;;;;""0"";""0"";""0"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""0"";""#Agenda2030"";;;;;;;;;;;;;;;;;;;;;;;;""1673118342113116162"";;;;;""https://twitter.com/djctepn/status/1673118342113116162"";""false"";""@djctepn"";""https://pbs.twimg.com/profile_images/809202642912247809/A1EaReM5_400x400.jpg"";""https://twitter.com/djctepn""
""Tue Jun 27 23:54:00 +00:00 2023;""James Wulf ????"";""It has nothing to do with Wildfires, or the Fireworks. Genocidal pricks????#Agenda2030"";""4"";;;;;;;;;;;;;;;;;""0"";""0"";""3"";""@CTVWindsor"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""0"";;;;;;;;;;;;;;;;;;;;;;;;;""1673842269462437891"";;;;;""https://twitter.com/JamesWulf74/status/1673842269462437891"";""false"";""@JamesWulf74"";""https://pbs.twimg.com/profile_images/1741371292056498176/E8-7IiHb_400x400.jpg"";""https://twitter.com/JamesWulf74""
""Fri Jun 23 23:53:00 +00:00 2023;""Martina Alejandra"";""???????????? #Agenda2030..ideologÌas imponer hasta llegar a un Alien"";""2"";;;;;;;;;;;;;;;;;""0"";""0"";""0"";""@Optopus669"";""@crisalieniART"";""@DANTE_eloficial"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""1"";""#Agenda2030..ideologÌas"";;;;;;;;;;;;;;;;;;;;;;;;""1672392379389624321"";;;;;""https://twitter.com/MarquisioSilvi2/status/1672392379389624321"";""false"";""@MarquisioSilvi2"";""https://pbs.twimg.com/profile_images/1667028102931726342/5y-dmC7U_400x400.jpg"";""https://twitter.com/MarquisioSilvi2""
""Sat Jul 01 23:55:00 +00:00 2023;""??LIEN????????????"";""Ojal· que en el 2030 sean felices comiendo insectos despuÈs de entregar sin dar batalla a las ideologÌas impuestas por la #Agenda2030"";""0"";;;;;;;;;;;;;;;;;""0"";""0"";""0"";""@rosaicela_"";""@SSPCMexico"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""0"";""#Agenda2030"";;;;;;;;;;;;;;;;;;;;;;;;""1675292066652274688"";;;;;""https://twitter.com/Camachinialex/status/1675292066652274688"";""false"";""@Camachinialex"";""https://pbs.twimg.com/profile_images/1724886710398418944/p4uEpIyy_400x400.jpg"";""https://twitter.com/Camachinialex""
""Mon Jul 31 23:38:00 +00:00 2023;""Ben Shapiros tiny hat"";""If Iím elected president I will abolish all bike lanes. #bikes #bikelanes #POTUS #getthefuckofftheroad #Agenda2030 #Agenda21"";""0"";;;;;;;;;;;;;;;;;""0"";""0"";""0"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""0"";""#bikes"";""#bikelanes"";""#POTUS"";""#getthefuckofftheroad"";""#Agenda2030"";""#Agenda21"";;;;;;;;;;;;;;;;;;;""1686159368050597889"";;;;;""https://twitter.com/palehotepbear/status/1686159368050597889"";""false"";""@palehotepbear"";""https://pbs.twimg.com/profile_images/1681821261335523328/3zcQFeCR_400x400.jpg"";""https://twitter.com/palehotepbear""
""Thu Jun 29 23:46:00 +00:00 2023;""Boris"";""? lo peor que le ha pasado a #Europa es la uniÛn europea...? #Agenda2030 #Soros"";""1"";;;;;;;;;;;;;;;;;""0"";""0"";""0"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""0"";""#Europa"";""#Agenda2030"";""#Soros"";;;;;;;;;;;;;;;;;;;;;;""1674565091088269315"";;;;;""https://twitter.com/bopnc17/status/1674565091088269315"";""false"";""@bopnc17"";""https://pbs.twimg.com/profile_images/1585645318460145670/cNg2JSma_400x400.jpg"";""https://twitter.com/bopnc17""
""Thu Jul 13 23:42:00 +00:00 2023;""Malcolm Sheen"";""Youíre right. Iím thinking itís something to be worried about never. Thankfully more and more are waking up to #Agenda2030 and even those that havenít arenít falling for the #ClimateScam so give up pushing the elitesí propaganda."";""0"";;;;;;;;;;;;;;;;;""0"";""0"";""0"";""@doug_parr"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""0"";""#Agenda2030"";""#ClimateScam"";;;;;;;;;;;;;;;;;;;;;;;""1679637387658379264"";;;;;""https://twitter.com/MalcolmSheen1/status/1679637387658379264"";""false"";""@MalcolmSheen1"";""https://pbs.twimg.com/profile_images/1719669325773021185/atGNKj91_400x400.jpg"";""https://twitter.com/MalcolmSheen1""
""Mon Jul 03 23:58:00 +00:00 2023;""Leons"";""???? En Canada el hijo de Fidel Castro le manda la policÌa a la casa de los que ´hablen malª de Èl en las redes sociales. øPor quÈ los canadienses no han sacado a patadas a ese imbÈcil del gobierno? #Agenda2030 Democracia: La estafa piramidal m·s grande de los ˙ltmos tiempos."";""0"";;;;;;;;;;;;;;;;;""0"";""0"";""0"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""1"";""#Agenda2030"";;;;;;;;;;;;;;;;;;;;;;;;""1676017647824130048"";;;;;""https://twitter.com/LeonsImperial/status/1676017647824130048"";""false"";""@LeonsImperial"";""https://pbs.twimg.com/profile_images/1670123838703640576/9pX0egzr_400x400.jpg"";""https://twitter.com/LeonsImperial""
""Sat Jun 17 23:55:00 +00:00 2023;""khloe C. (Torre de control?????)"";""La pedofilia est· avanzando de una forma tan peligrosa que pronto ser· legal en el mundo entero. Detr·s de esto siempre est·n los polÌtico al igual que detr·s de todo lo malo que pasa en el mundo siempre son ellos.  #Agenda2030"";""0"";;;;;;;;;;;;;;;;;""0"";""0"";""0"";""@DANTE_eloficial"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""0"";""#Agenda2030"";;;;;;;;;;;;;;;;;;;;;;;;""1670218526869577729"";;;;;""https://twitter.com/khloee_C/status/1670218526869577729"";""false"";""@khloee_C"";""https://pbs.twimg.com/profile_images/1535405361368293376/eXrR20qk_400x400.jpg"";""https://twitter.com/khloee_C""
""Wed Aug 02 23:35:00 +00:00 2023;""A Faceless Friend"";""How much Rice in reserve does your country have?" #ClimateScam #Agenda2030 #WorldReset "thenationalnews.com/uae/2023Ö"";""0"";;;;;;;;;;;;;;;;;""0"";""0"";""0"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""0"";""#ClimateScam"";""#Agenda2030"";""#WorldReset"";;;;;;;;;;;;;;;;;;;;;;""1686883390799101952"";""https://www.thenationalnews.com/uae/2023/08/02/uae-retailers-have-more-than-six-months-of-rice-in-reserve-amid-india-export-ban/"";;;;""https://twitter.com/MehnazJH1/status/1686883390799101952"";""false"";""@MehnazJH1"";""https://pbs.twimg.com/profile_images/1682578197538385923/9exnwsSP_400x400.jpg"";""https://twitter.com/MehnazJH1""
""Sat Aug 12 23:43:00 +00:00 2023;""guerrilla_gorilla"";""Eerily reminds me kinda of what happend to the #Ahrtal in Germany.. " "#HAARP #NEXRAD #DirectedEnergyWeapons #GeoEngineering #WeatherModificationActOf1976 #WeatherModification #StratosphericAerosolInjection #Agenda2030 #15MinuteCities #SmartCities #DigitalSurveillance #ClimateScam"";""0"";;;;;;;;;;;;;;;;;""0"";""0"";""0"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""0"";""#Ahrtal"";""#HAARP"";""#NEXRAD"";""#DirectedEnergyWeapons"";""#GeoEngineering"";""#WeatherModificationActOf1976"";""#WeatherModification"";""#StratosphericAerosolInjection"";""#Agenda2030"";""#15MinuteCities"";""#SmartCities"";""#DigitalSurveillance"";""#ClimateScam"";;;;;;;;;;;;""1690509466347655168"";;;;;""https://twitter.com/guerrilla_g5/status/1690509466347655168"";""false"";""@guerrilla_g5"";""https://pbs.twimg.com/profile_images/1636613846730170369/PsUVizci_400x400.jpg"";""https://twitter.com/guerrilla_g5""
""Tue Jul 25 23:48:00 +00:00 2023;""Sami"";""????? ???? #?????? ??? ????? ?? """"?????? ? ?????"""" ???????? ? ????? ???? ????? ??? ?????? ? ????? ??? ????? ??????? ? ??? ??? ???? ? #??????_?????????? ? ?????? ??????? ????? ? #?????_?????? ? ??? ??????? ???? #Agenda2030 " ? ?? ???? ????  #????????72 "#_?????"";""1"";;;;;;;;;;;;;;;;;""0"";""0"";""0"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""0"";""#??????"";""#??????_??????????"";""#?????_??????"";""#Agenda2030"";""#????????72"";""#_?????"";;;;;;;;;;;;;;;;;;;""1683987735760052225"";;;;;""https://twitter.com/Sami97215721/status/1683987735760052225"";""false"";""@Sami97215721"";""https://pbs.twimg.com/profile_images/1476137334626263041/ED3SH8yL_400x400.jpg"";""https://twitter.com/Sami97215721""
""Fri Mar 03 04:09:00 +00:00 2023;""???Myriam???Sauvons LíhumanitÈ???@CelebritesSM??"";""??Re-Tweet?? EMacron  appelle ‡ vacciner les #enfants et les adolescents au #Gardasil, contre les infections ‡ papillomavirus humains (HPV). Au USA en mÍme temps un procËs qui a dÈbutÈ ‡ propos des effets secondaires de ce pseudo vaccin mortifËre . francesoir.fr/societe-sante/Ö"";""217"";;;;;;;;;;;;;;;;;""0"";""14"";""18"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""211"";""#enfants"";""#Gardasil,"";;;;;;;;;;;;;;;;;;;;;;;""1631507101431263232"";""https://www.francesoir.fr/societe-sante/gardasil-l-etonnante-precipitation-d-emmanuel-macron-pour-vacciner-les-enfants"";;;;""https://twitter.com/Resistance_SM/status/1631507101431263232"";""true"";""@Resistance_SM"";""https://pbs.twimg.com/profile_images/1536372495917400065/bB7AD6gK_400x400.jpg"";""https://twitter.com/Resistance_SM""
""Sat Jul 29 23:21:00 +00:00 2023;""Dora Brown"";""La lista m·s votada fue la del satanico de la #Agenda2030 Frijolito , mismo perro con distinto collar que Sanxe!"";""0"";;;;;;;;;;;;;;;;;""0"";""0"";""0"";""@PSOE"";""@patxilopez"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""0"";""#Agenda2030"";;;;;;;;;;;;;;;;;;;;;;;;""1685430441199763456"";;;;;""https://twitter.com/DoraBro39653460/status/1685430441199763456"";""false"";""@DoraBro39653460"";""https://pbs.twimg.com/profile_images/1330641824407556099/0CORsU74_400x400.jpg"";""https://twitter.com/DoraBro39653460""
""Wed Jul 19 23:24:00 +00:00 2023;""Luis Maestre | VigÌa Ambiental"";""??En #Colombia, @petrogustavo "?PREMIAR¡ a los Terroristas de la GuerrillaPara que NO Secuestren... #Bogot· #Politica #ElMundo #ElTiempo"#Masones #COP28 #Agenda2030 #NWO"";""0"";""@petrogustavo"";;;;;;;;;;;;;;;;""0"";""0"";""0"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""1"";""#Colombia,"";""#Bogot·"";""#Politica"";""#ElMundo"";""#ElTiempo"";""#Masones"";""#COP28"";""#Agenda2030"";""#NWO"";;;;;;;;;;;;;;;;""1681807293732495361"";;;;;""https://twitter.com/luis_maestre77/status/1681807293732495361"";""false"";""@luis_maestre77"";""https://pbs.twimg.com/profile_images/1704273043776786432/Z2olFNyC_400x400.jpg"";""https://twitter.com/luis_maestre77""
""Fri Jul 21 23:19:00 +00:00 2023;""Corresponsables"";"".@FundacionJuan23 cuenta con 10 lÌneas de negocio basadas en economÌa social y #DesarrolloSostenible, con las que facilita a las empresas el cumplimiento de los criterios #ESG, programas de #RSC, #ODS y la #Agenda2030. En el #AnuarioCorresponsables2023 ?? bit.ly/3G3Ant2"";""0"";""@FundacionJuan23"";;;;;;;;;;;;;;;;""0"";""0"";""0"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""0"";""#DesarrolloSostenible,"";""#ESG,"";""#RSC,"";""#ODS"";""#Agenda2030."";""#AnuarioCorresponsables2023"";;;;;;;;;;;;;;;;;;;""1682530656520208387"";""https://bit.ly/3G3Ant2"";;;;""https://twitter.com/Corresponsables/status/1682530656520208387"";""true"";""@Corresponsables"";""https://pbs.twimg.com/profile_images/803384343846670338/mmWttt0n_400x400.jpg"";""https://twitter.com/Corresponsables""
""Wed Jul 05 23:45:00 +00:00 2023;""Mr. Brain El Contrarevolucionario"";""El problema con los ingenuos petristas es que no entienden nada de GEOPOLITICA y suponen que Soros o Rockefeller es un mito (como el castrochavismo o el foro de Sao Paulo). Petro y Francia son de la #Agenda2030 y es todo lo contrario a la luz y la libertad. ""IngenierÌa Social."";""4"";;;;;;;;;;;;;;;;;""0"";""0"";""0"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""1"";""#Agenda2030"";;;;;;;;;;;;;;;;;;;;;;;;""1676739015532240897"";;;;;""https://twitter.com/RICKYDEKAT/status/1676739015532240897"";""false"";""@RICKYDEKAT"";""https://pbs.twimg.com/profile_images/1743668847348011008/_wYrzGCw_400x400.jpg"";""https://twitter.com/RICKYDEKAT""
""Sat Jul 15 23:28:00 +00:00 2023;""gloria Ju·rezMdq"";""Tampoco tengo alguien que me represente, los que se postularon son TODOS IGUALES pro #Agenda2030"";""3"";;;;;;;;;;;;;;;;;""0"";""0"";""0"";""@JuezLopezMDP"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""0"";""#Agenda2030"";;;;;;;;;;;;;;;;;;;;;;;;""1680358746474573824"";;;;;""https://twitter.com/glorialuar/status/1680358746474573824"";""false"";""@glorialuar"";""https://pbs.twimg.com/profile_images/1161628595602763776/3MoNiJ5f_400x400.jpg"";""https://twitter.com/glorialuar""
""Thu Jul 27 23:33:00 +00:00 2023;""????rashid???? (??_ ??_???.??_??????)"";""???? ????? ?????? ???? ???? ?? ????? ????? ????? ?? ???? ???? ???? ????..."#?????_???? #????? "#Agenda2030"";""3"";;;;;;;;;;;;;;;;;""0"";""0"";""0"";""@_Mahdiyar313"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""0"";""#?????_????"";""#?????"";""#Agenda2030"";;;;;;;;;;;;;;;;;;;;;;""1684708716946280449"";;;;;""https://twitter.com/Rajabmalek11/status/1684708716946280449"";""false"";""@Rajabmalek11"";""https://pbs.twimg.com/profile_images/1752640428237553664/Gq5fBRxD_400x400.jpg"";""https://twitter.com/Rajabmalek11""
""Mon Aug 14 23:30:00 +00:00 2023;""ONU-Habitat Argentina"";""?? Los eventos podr·n ser presenciales, virtuales o hÌbridos. Adem·s, la ediciÛn ser· biling¸e (portuguÈs y espaÒol)." AcompaÒ· a @ONUHABITATBR en las redes sociales para estar al dÌa. "#CircuitoUrbano #CircuitoUrbano2023 #ODS11 #Agenda2030 #OutubroUrbano"";""3"";""@ONUHABITATBR"";;;;;;;;;;;;;;;;""0"";""0"";""0"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""0"";""#CircuitoUrbano"";""#CircuitoUrbano2023"";""#ODS11"";""#Agenda2030"";""#OutubroUrbano"";;;;;;;;;;;;;;;;;;;;""1691230735842127872"";;;;;""https://twitter.com/onuhabitatarg/status/1691230735842127872"";""false"";""@onuhabitatarg"";""https://pbs.twimg.com/profile_images/1660718563424870429/ThdvxAaM_400x400.jpg"";""https://twitter.com/onuhabitatarg""
""Mon Jul 17 23:41:00 +00:00 2023;""COPLADEM"";""Se llevÛ a cabo la 1ra sesiÛn ordinaria del Consejo Municipal de Agenda 2030 en el municipio de #Cocotitl·n, espacio en el que se rindiÛ informe sobre la actividades realizadas a favor de la #Agenda2030, asÌ como de todas y todos los cocotitlenses."";""15"";;;;;;;;;;;;;;;;;""0"";""0"";""1"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""12"";""#Cocotitl·n,"";""#Agenda2030,"";;;;;;;;;;;;;;;;;;;;;;;""1681086741023715328"";;;;;""https://twitter.com/copladem/status/1681086741023715328"";""false"";""@copladem"";""https://pbs.twimg.com/profile_images/1743307909855899649/li9rQdi1_400x400.jpg"";""https://twitter.com/copladem""
""Sat Aug 26 23:20:00 +00:00 2023;""Foodís important! Eldon Klippenstein ????"";""#agenda21 has become #Agenda2030."";""1"";;;;;;;;;;;;;;;;;""0"";""0"";""0"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""1"";""#agenda21"";""#Agenda2030."";;;;;;;;;;;;;;;;;;;;;;;""1695576872229507375"";;;;;""https://twitter.com/bsfarmzeldon/status/1695576872229507375"";""false"";""@bsfarmzeldon"";""https://pbs.twimg.com/profile_images/1755265803765882880/AmbSUXGt_400x400.jpg"";""https://twitter.com/bsfarmzeldon""
""Sun Jul 09 23:38:00 +00:00 2023;""Questions Infos ??"";""#VaccineGenocide""#COVID19 #agenda2030"";""0"";;;;;;;;;;;;;;;;;""0"";""0"";""0"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""0"";""#VaccineGenocide"";""#COVID19"";""#agenda2030"";;;;;;;;;;;;;;;;;;;;;;""1678186835699269632"";;;;;""https://twitter.com/valou_2b/status/1678186835699269632"";""false"";""@valou_2b"";""https://pbs.twimg.com/profile_images/1700937809622642688/xfSimaWF_400x400.jpg"";""https://twitter.com/valou_2b""
""Sun Aug 20 23:23:00 +00:00 2023;""#EcuadorLibrePrÛspero ????"";""#Agenda2030"";""1"";;;;;;;;;;;;;;;;;""0"";""0"";""0"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""0"";""#Agenda2030"";;;;;;;;;;;;;;;;;;;;;;;;""1693403463625892195"";;;;;""https://twitter.com/CpcorpOrw/status/1693403463625892195"";""false"";""@CpcorpOrw"";""https://pbs.twimg.com/profile_images/1744920145846308864/3MNrKgkE_400x400.jpg"";""https://twitter.com/CpcorpOrw""
""Sun Aug 06 23:14:00 +00:00 2023;""#EcuadorLibrePrÛspero ????"";""#Agenda2030 de los pedÛfilos globalistas"";""0"";;;;;;;;;;;;;;;;;""0"";""0"";""0"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""0"";""#Agenda2030"";;;;;;;;;;;;;;;;;;;;;;;;""1688327603524870145"";;;;;""https://twitter.com/CpcorpOrw/status/1688327603524870145"";""false"";""@CpcorpOrw"";""https://pbs.twimg.com/profile_images/1744920145846308864/3MNrKgkE_400x400.jpg"";""https://twitter.com/CpcorpOrw""
